ID1,HHID,NRO_ORDEN_ID,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M
2024,      612303401,1,2,64,12,2020, 
2024,      612308101,1,2,50,8,2024, 
2024,      612315501,1,1,77,9,2022, 
2024,      612509501,1,1,23,1,2024, 
2024,      612808701,1,1,0,1,2021, 
2024,      613000201,1,2,48,2,2024,4
2024,      613005701,1,2,77,12,2019, 
2024,      613006101,1,2,86,5,2024, 
2024,      613007601,1,2,89,8,2023, 
2024,      613101601,1,2,87,3,2020, 
2024,      613101601,2,2,60,8,2022, 
2024,      613101601,3,2,59,8,2022, 
2024,      613301901,1,2,85,11,2023, 
2024,      613310201,1,1,37,1,2024, 
2024,      613501401,1,1,41,4,2022, 
2024,      613505401,1,2,81,1,2023, 
2024,      613700101,1,1,58,7,2024, 
2024,      613703001,1,2,88,12,2023, 
2024,      613900301,1,1,76,4,2020, 
2024,      614114401,1,2,78,3,2021, 
2024,      614207201,1,1,90,1,2019, 
2024,      614208301,1,1,95,1,2020, 
2024,      614508801,1,1,22,9,2024, 
2024,      614902401,1,2,73,6,2024, 
2024,      615000801,1,1,51,8,2023, 
2024,      615301101,1,1,74,5,2020, 
2024,      615304601,1,2,91,5,2023, 
2024,      615404201,1,1,95,5,2023, 
2024,      615404201,2,2,96,8,2024, 
2024,      615800601,1,1,69,2,2021, 
2024,      615809301,1,1,49,2,2019, 
2024,      615809301,2,2,6,2,2019, 
2024,      616000801,1,1,72,10,2020, 
2024,      616000801,2,2,57,10,2022, 
2024,      616204601,1,2,75,2,2021, 
2024,      616209601,1,1,74,5,2022, 
2024,      616306301,1,1,42,1,2021, 
2024,      616608601,1,2,42,6,2021,4
2024,      616705601,1,1,53,3,2019, 
2024,      616802801,1,1,64,3,2022, 
2024,      616812101,1,1,70,5,2020, 
2024,      617200601,1,1,63,1,2020, 
2024,      617300301,1,2,80,8,2020, 
2024,      617403001,1,2,79,1,2024, 
2024,      617612201,1,1,89,3,2024, 
2024,      617905901,1,1,0,4,2019, 
2024,      618010601,1,1,78,6,2020, 
2024,      618114601,1,1,75,5,2021, 
2024,      618203801,1,2,74,6,2020, 
2024,      618302601,1,1,81,8,2020, 
2024,      618302601,2,2,78,1,2023, 
2024,      618406901,1,2,68,10,2024, 
2024,      618503401,1,1,79,4,2023, 
2024,      618602701,1,2,80,9,2024, 
2024,      618604601,1,2,42,2,2024,4
2024,      618700201,1,2,85,5,2021, 
2024,      618705101,1,2,62,4,2021, 
2024,      618806301,1,2,56,2,2019, 
2024,      618907401,1,2,68,2,2019, 
2024,      618914801,1,1,68,7,2020, 
2024,      619005401,1,2,78,1,2021, 
2024,      619008301,1,1,89,5,2023, 
2024,      619206501,1,1,64,5,2019, 
2024,      619509101,1,2,89,3,2022, 
2024,      619509201,1,2,63,2,2023, 
2024,      619510001,1,1,18,8,2022, 
2024,      619600201,1,2,11,2,2021, 
2024,      619703101,1,1,101,6,2023, 
2024,      619703801,1,1,82,11,2021, 
2024,      619904201,1,2,70,5,2024, 
2024,      619906001,1,1,43,5,2023, 
2024,      619906401,1,1,70,5,2023, 
2024,      620105801,1,1,27,3,2024, 
2024,      620204801,1,1,35,3,2019, 
2024,      620301601,1,2,96,6,2023, 
2024,      620309201,1,1,77,5,2022, 
2024,      620405101,1,1,60,8,2024, 
2024,      620500201,1,1,63,2,2021, 
2024,      620510401,1,1,90,3,2023, 
2024,      620514801,1,2,79,5,2022, 
2024,      620604301,1,2,62,4,2019, 
2024,      620702901,1,2,74,7,2023, 
2024,      620802801,1,1,73,8,2022, 
2024,      621200801,1,2,90,4,2021, 
2024,      621313601,1,2,98,9,2024, 
2024,      621408701,1,1,23,4,2023, 
2024,      621505901,1,1,44,9,2022, 
2024,      621603401,1,2,0,6,2024, 
2024,      621610401,1,1,77,7,2020, 
2024,      621804301,1,1,75,10,2022, 
2024,      622113301,1,1,55,5,2019, 
2024,      622402301,1,2,53,5,2024, 
2024,      622402301,2,2,82,9,2024, 
2024,      622404201,1,1,34,5,2023, 
2024,      622411701,1,1,68,7,2021, 
2024,      622505001,1,1,92,10,2022, 
2024,      622513901,1,1,73,5,2023, 
2024,      622605201,1,1,82,9,2020, 
2024,      622804701,1,1,63,5,2020, 
2024,      622810301,1,2,66,6,2020, 
2024,      623010001,1,1,64,5,2020, 
2024,      623108401,1,2,63,3,2021, 
2024,      623303901,1,1,80,6,2023, 
2024,      623315101,1,1,57,12,2024, 
2024,      623407401,1,2,61,2,2024, 
2024,      623407901,1,1,33,12,2021, 
2024,      623407901,2,1,3,12,2021, 
2024,      623414101,1,2,63,6,2020, 
2024,      623510101,1,2,32,1,2020,4
2024,      623510101,2,2,65,11,2023, 
2024,      623700101,1,1,43,7,2023, 
2024,      623709701,1,1,75,5,2020, 
2024,      623805101,1,1,63,2,2019, 
2024,      623906201,1,2,0,10,2023, 
2024,      624100801,1,2,89,1,2023, 
2024,      624104901,1,2,96,4,2023, 
2024,      624305701,1,2,60,5,2022, 
2024,      624402501,1,1,36,9,2022, 
2024,      624902701,1,2,78,10,2022, 
2024,      624903901,1,2,69,1,2024, 
2024,      625002001,1,2,82,5,2020, 
2024,      625005701,1,2,88,10,2024, 
2024,      625216801,1,2,66,4,2019, 
2024,      625317801,1,1,80,1,2019, 
2024,      625326701,1,2,67,11,2022, 
2024,      625401001,1,2,65,3,2019, 
2024,      625505201,1,1,62,5,2020, 
2024,      625517301,1,1,45,7,2020, 
2024,      625706301,1,1,72,9,2021, 
2024,      625706301,2,2,69,6,2024, 
2024,      625706302,1,1,47,5,2020, 
2024,      625805601,1,1,67,2,2020, 
2024,      625813401,1,2,75,11,2023, 
2024,      625909201,1,1,56,2,2021, 
2024,      626413801,1,2,64,9,2019, 
2024,      626413801,2,1,46,10,2019, 
2024,      626505101,1,1,92,9,2024, 
2024,      626613201,1,2,83,2,2022, 
2024,      626806901,1,2,62,6,2024, 
2024,      626913201,1,1,79,2,2024, 
2024,      627205201,1,1,72,7,2022, 
2024,      627205201,2,2,16,9,2022,4
2024,      627304601,1,2,70,11,2022, 
2024,      627313801,1,2,61,10,2022, 
2024,      628002701,1,2,79,12,2022, 
2024,      628411501,1,2,78,12,2023, 
2024,      628500301,1,1,80,6,2024, 
2024,      628508301,1,2,80,3,2023, 
2024,      628508301,2,2,69,4,2023, 
2024,      628509801,1,1,68,5,2020, 
2024,      628706701,1,2,67,3,2024, 
2024,      628901501,1,1,23,2,2023, 
2024,      628903801,1,1,72,11,2022, 
2024,      629000301,1,1,63,7,2022, 
2024,      629007001,1,2,71,7,2024, 
2024,      629112201,1,2,86,9,2024, 
2024,      629213001,1,2,81,3,2021, 
2024,      629308101,1,2,55,6,2020, 
2024,      629314501,1,1,69,3,2021, 
2024,      629404201,1,1,89,5,2023, 
2024,      629512501,1,2,80,3,2021, 
2024,      629804001,1,1,64,12,2019, 
2024,      629804002,1,1,64,12,2021, 
2024,      629900201,1,2,55,4,2022, 
2024,      629900201,2,1,82,4,2022, 
2024,      630000201,1,1,89,6,2021, 
2024,      630000201,2,2,87,9,2021, 
2024,      630006901,1,2,71,8,2022, 
2024,      630106301,1,1,72,1,2020, 
2024,      630111901,1,2,75,11,2022, 
2024,      630213501,1,2,69,9,2022, 
2024,      630410401,1,1,80,3,2022, 
2024,      630606601,1,2,66,12,2020, 
2024,      630807501,1,1,84,6,2021, 
2024,      631000901,1,2,88,10,2021, 
2024,      631200901,1,1,67,12,2021, 
2024,      631305801,1,2,84,6,2023, 
2024,      631307301,1,1,65,5,2023, 
2024,      631408001,1,1,76,6,2020, 
2024,      631603101,1,2,89,4,2022, 
2024,      631609501,1,1,81,3,2020, 
2024,      631900501,1,2,110,10,2022, 
2024,      631901401,1,2,72,2,2021, 
2024,      632107201,1,2,36,7,2023,4
2024,      632112601,1,1,61,1,2022, 
2024,      632113401,1,1,60,2,2019, 
2024,      632209201,1,1,72,3,2022, 
2024,      632311101,1,1,81,9,2020, 
2024,      632311101,2,2,62,4,2024, 
2024,      632400701,1,2,42,2,2021,4
2024,      632401301,1,1,33,4,2020, 
2024,      632609601,1,2,64,4,2021, 
2024,      632617501,1,1,56,12,2020, 
2024,      632618501,1,1,91,12,2021, 
2024,      632703101,1,2,62,8,2023, 
2024,      632809601,1,2,89,8,2022, 
2024,      632900201,1,2,87,10,2024, 
2024,      633014701,1,1,0,4,2020, 
2024,      633014701,2,2,0,3,2022, 
2024,      633015001,1,2,90,8,2024, 
2024,      633015201,1,2,59,1,2022, 
2024,      633306801,1,1,9,11,2019, 
2024,      633500401,1,2,42,3,2019,4
2024,      633505901,1,1,78,8,2022, 
2024,      633506001,1,1,65,9,2023, 
2024,      633600101,1,2,54,8,2020, 
2024,      633800101,1,2,49,2,2024,4
2024,      633801201,1,1,62,11,2019, 
2024,      634006801,1,2,46,12,2023,4
2024,      634006801,2,2,36,6,2024,4
2024,      634508301,1,2,72,1,2023, 
2024,      634800701,1,2,45,4,2021,4
2024,      634802401,1,1,85,8,2023, 
2024,      634808201,1,1,45,3,2024, 
2024,      635301201,1,1,75,8,2022, 
2024,      635502301,1,1,75,5,2019, 
2024,      635706201,1,2,75,7,2022, 
2024,      636100801,1,1,75,5,2024, 
2024,      636303301,1,1,78,8,2019, 
2024,      636507201,1,1,58,3,2021, 
2024,      636508001,1,1,14,12,2022, 
2024,      636515301,1,2,66,7,2022, 
2024,      636606201,1,1,74,4,2020, 
2024,      636704201,1,2,23,9,2022,4
2024,      636902901,1,2,47,5,2021,4
2024,      636905501,1,2,93,7,2020, 
2024,      637008601,1,1,62,12,2023, 
2024,      637103101,1,2,72,9,2020, 
2024,      637103801,1,1,91,6,2024, 
2024,      637202901,1,1,43,7,2024, 
2024,      637401401,1,1,98,11,2019, 
2024,      637401401,2,2,96,9,2024, 
2024,      637703101,1,2,50,3,2021, 
2024,      637900301,1,2,75,12,2023, 
2024,      637902601,1,1,30,5,2020, 
2024,      637906501,1,2,93,2,2024, 
2024,      638106701,1,1,86,8,2023, 
2024,      638207101,1,2,81,9,2023, 
2024,      638405001,1,2,82,1,2023, 
2024,      638405701,1,1,85,2,2020, 
2024,      638703801,1,2,104,4,2022, 
2024,      638800901,1,2,42,12,2020,4
2024,      638801101,1,2,48,10,2020,4
2024,      638803601,1,2,92,6,2023, 
2024,      639000201,1,2,60,4,2024, 
2024,      639001501,1,2,32,7,2019,4
2024,      639007301,1,1,86,5,2024, 
2024,      639410901,1,1,16,4,2024, 
2024,      639503101,1,1,56,4,2021, 
2024,      639808601,1,2,30,12,2023,4
2024,      640104001,1,2,50,10,2023, 
2024,      640110701,1,1,78,1,2021, 
2024,      640203401,1,2,37,11,2021,4
2024,      640311301,1,1,53,6,2023, 
2024,      640405301,1,2,49,3,2021,4
2024,      640507901,1,1,73,8,2020, 
2024,      640508201,1,2,98,10,2019, 
2024,      640607601,1,1,42,8,2021, 
2024,      640801301,1,2,98,9,2021, 
2024,      640802401,1,1,17,3,2023, 
2024,      640900301,1,1,90,12,2019, 
2024,      640901301,1,1,76,2,2022, 
2024,      641001101,1,2,14,7,2022,4
2024,      641207801,1,1,68,1,2019, 
2024,      641302801,1,1,72,8,2019, 
2024,      641506901,1,1,76,9,2020, 
2024,      641601701,1,2,85,10,2021, 
2024,      641602001,1,2,84,6,2020, 
2024,      641804901,1,2,89,10,2023, 
2024,      641805501,1,2,60,5,2020, 
2024,      641809301,1,2,29,7,2020,4
2024,      642109101,1,1,7,2,2021, 
2024,      642109101,2,2,46,5,2021,4
2024,      642109101,3,1,51,5,2022, 
2024,      642202601,1,1,57,3,2024, 
2024,      642207801,1,1,96,10,2020, 
2024,      642500801,1,1,26,8,2023, 
2024,      642700901,1,1,72,1,2020, 
2024,      642802601,1,1,77,2,2024, 
2024,      642802901,1,2,3,11,2021, 
2024,      642805401,1,1,67,1,2024, 
2024,      642805701,1,2,85,10,2020, 
2024,      642904501,1,1,64,1,2023, 
2024,      643000301,1,1,22,4,2020, 
2024,      643000401,1,1,91,10,2021, 
2024,      643000501,1,1,70,3,2023, 
2024,      643002801,1,2,86,9,2024, 
2024,      643415201,1,1,83,10,2023, 
2024,      643500701,1,1,65,4,2021, 
2024,      643500701,2,1,40,7,2021, 
2024,      643500701,3,2,34,8,2021,4
2024,      643506501,1,1,72,12,2022, 
2024,      643611401,1,1,85,7,2019, 
2024,      643617202,1,1,83,6,2020, 
2024,      643617202,2,2,80,4,2021, 
2024,      643617202,3,1,70,7,2024, 
2024,      644108501,1,1,66,10,2019, 
2024,      644200601,1,1,85,7,2022, 
2024,      644201301,1,2,77,11,2019, 
2024,      644310001,1,1,36,2,2021, 
2024,      644310901,1,2,78,12,2024, 
2024,      644402201,1,2,0,5,2023, 
2024,      644413901,1,2,80,7,2024, 
2024,      644603401,1,1,44,7,2024, 
2024,      644605301,1,1,21,5,2020, 
2024,      645004001,1,2,53,4,2022, 
2024,      645112701,1,2,87,3,2021, 
2024,      645201101,1,1,81,12,2022, 
2024,      645201901,1,2,55,3,2021, 
2024,      645206401,1,1,51,4,2023, 
2024,      645302701,1,1,73,2,2020, 
2024,      645404201,1,1,24,12,2019, 
2024,      645409701,1,2,5,6,2022, 
2024,      645610401,1,1,84,3,2023, 
2024,      645706201,1,1,83,5,2023, 
2024,      645802701,1,2,53,4,2021, 
2024,      645802701,2,1,79,3,2024, 
2024,      646000501,1,1,56,5,2021, 
2024,      646305301,1,1,72,5,2023, 
2024,      646711001,1,1,90,6,2020, 
2024,      646901601,1,1,30,7,2019, 
2024,      646904601,1,1,6,12,2021, 
2024,      647001601,1,2,74,1,2024, 
2024,      647106101,1,2,51,12,2023, 
2024,      647111301,1,2,99,9,2022, 
2024,      647204501,1,2,63,8,2024, 
2024,      647212201,1,2,53,6,2022, 
2024,      647212201,2,1,61,5,2023, 
2024,      647505201,1,1,72,11,2021, 
2024,      647508201,1,2,55,1,2022, 
2024,      647803601,1,2,64,2,2022, 
2024,      648010201,1,2,82,9,2021, 
2024,      648200201,1,2,62,6,2024, 
2024,      648211901,1,2,50,1,2021, 
2024,      648704601,1,1,78,1,2024, 
2024,      649201401,1,1,56,9,2023, 
2024,      649201901,1,1,96,3,2020, 
2024,      649204201,1,2,82,1,2020, 
2024,      649207601,1,2,71,4,2020, 
2024,      649307501,1,1,59,7,2022, 
2024,      649401301,1,1,49,3,2022, 
2024,      649402801,1,1,64,5,2024, 
2024,      649406501,1,2,60,8,2023, 
2024,      649601001,1,2,64,12,2022, 
2024,      649609401,1,2,80,11,2021, 
2024,      649704401,1,1,78,5,2020, 
2024,      649709601,1,2,73,11,2021, 
2024,      649710601,1,2,35,11,2022,4
2024,      649808501,1,2,21,7,2023,4
2024,      650004201,1,2,98,12,2021, 
2024,      650106601,1,2,67,5,2020, 
2024,      650110701,1,1,90,2,2023, 
2024,      650208901,1,1,56,5,2020, 
2024,      650504001,1,1,50,3,2024, 
2024,      651002601,1,1,8,1,2023, 
2024,      651002901,1,1,0,5,2022, 
2024,      651003901,1,1,0,1,2021, 
2024,      705700401,1,2,91,2,2023, 
